Country,State,County,City,Gender,HS_Rank,HS_Class_Size,SType,IUPCollege,Program,HighestTest,GPA,Black,White,Asian,Hawaiian,Indian,Decision,FAFSA
,PA,Philadelphia,Philadelphia,M,,,N,UC,EXPL,710,3.43,Y,N,N,N,N,AP,Y
,PA,Philadelphia,Philadelphia,M,,,T,ED,GNSTU-AA,,,Y,N,N,N,N,,Y
,MD,Frederick,Point of Rocks,F,111,171,N,HS,PLSC-HMSC,,3.18,N,Y,N,N,N,AD,N
,PA,York,York,M,,,N,NM,COSC-BA,,,N,N,N,N,N,,N
,PA,Allegheny,Bridgeville,M,,,N,NM,PHYS-PENG,,,Y,N,N,N,N,,N
,PA,Schuylkill,Frackville,F,,,N,BU,FIN,1160,3.3,N,Y,N,N,N,AD,Y
,PA,Westmoreland,Trafford,M,184,319,N,HH,SHE,1050,3.45,N,Y,N,N,N,AP,Y
,PA,Allegheny,Oakdale,M,,,N,BU,MGMT-EMGT,860,3.14,N,Y,N,N,N,AD,N
,PA,Dauphin,Harrisburg,F,,,N,ED,GNSTU-AA,,,Y,N,N,N,N,,N
,PA,Allegheny,Pittsburgh,M,,,T,BU,MKTG-CCAC,,3.36,N,Y,N,N,N,AW,Y
,PA,Luzerne,Nescopeck,F,48,172,N,HS,PLSC-PLAW,1200,3.7,N,Y,N,N,N,AD,Y
,PA,Allegheny,Bethel Park,F,,,N,UC,EXPL-HHS,930,3.44,N,Y,N,N,N,AP,Y
,PA,Westmoreland,Jeannette,F,,,T,BU,HRMG,,3.7,N,Y,N,N,N,AP,Y
,PA,Indiana,Indiana,M,123,126,T,FA,ART-STUDIO,,0,N,Y,N,N,N,AP,Y
,PA,Centre,Bellefonte,F,47,205,N,FA,MUED,1110,3.8,N,Y,N,N,N,AC,Y
,PA,Mercer,Sharon,M,,,N,NM,BIOL-PMED,980,3.4,N,Y,N,N,N,AD,Y
,PA,Montgomery,Bridgeport,F,,,N,NM,BIOL-BS,920,2.23,Y,N,N,N,N,RJ,Y
,PA,Allegheny,Bethel Park,M,,,N,BU,ACCT,1180,3.75,N,Y,N,N,N,AC,Y
,PA,Philadelphia,Philadelphia,F,,,N,HH,CRIM-HH-PLAW,880,3.4,Y,N,N,N,N,AD,Y
,PA,Delaware,Folsom,M,,,N,UC,EXPL-UC,1000,4.07,Y,N,Y,N,N,AP,Y
,PA,Allegheny,Pittsburgh,F,99,326,N,UC,EXPL,1100,4.04,Y,Y,N,N,N,AD,N
,PA,Berks,Birdsboro,M,238,284,N,HH,PESP-SPAD,1060,2.2,N,Y,N,N,N,RJ,Y
,PA,Mercer,Grove City,F,106,169,N,NM,BIOL-PMED,1210,2.8,Y,Y,N,N,N,AP,Y
,PA,Franklin,Greencastle,M,86,228,N,UC,EXPL-STEM,940,3.72,Y,N,N,N,N,AD,N
,PA,Crawford,Atlantic,F,39,159,N,NM,BIOL-PMED,1020,4,N,Y,Y,N,N,AD,Y
,VA,Fairfax,Herndon,F,,,N,UC,EXPL-STEM,1310,,N,N,N,N,N,,Y
,PA,Philadelphia,Philadelphia,F,,,N,UC,EXPL-HHS,870,3.5,Y,N,N,N,N,AC,Y
,PA,Delaware,Sharon Hill,F,,,N,UC,EXPL-UC,1000,2.28,Y,N,N,N,N,AD,Y
,PA,Philadelphia,Philadelphia,F,,,N,FA,THTR-MUTH,930,3.3,Y,Y,N,N,N,AD,Y
,PA,Philadelphia,Philadelphia,F,,,N,ED,BTED,890,,Y,N,N,N,N,,N
,PA,Lackawanna,Taylor,M,108,110,N,AA,PUBH-BHMN,910,1.7,N,N,N,N,N,RJ,N
,PA,Philadelphia,Philadelphia,F,,,N,UC,EXPL-UC,750,2.7,Y,N,N,N,N,AD,Y
,PA,Montgomery,Red Hill,M,,,N,HH,NUTN,1040,2.86,N,Y,N,N,N,AD,Y
,PA,Washington,Richeyville,M,78,101,N,HH,CRIM-HH,870,2.93,N,Y,N,N,N,AD,Y
,PA,Allegheny,Pittsburgh,M,,,N,BU,MKTG,,,N,Y,N,N,N,,N
,MD,Charles,La Plata,F,,,T,ED,ECSP,,,N,Y,N,N,N,,N
,PA,Cambria,Ebensburg,M,72,126,N,HH,SHE,990,3.27,N,Y,N,N,N,AP,Y
,NJ,Burlington,Lumberton,F,231,305,N,HH,HPED-CMHE,1110,2.08,N,N,N,N,N,RJ,N
,PA,Westmoreland,West Newton,F,,,N,ED,ECSP,,,N,Y,N,N,N,,N
,MD,Carroll,Keymar,F,40,253,N,HH,NUTN-DIET,1040,4.43,N,N,Y,N,N,AD,N
,PA,Mercer,Farrell,M,25,44,N,UC,EXPL-STEM,,2.55,Y,N,N,N,N,,Y
,PA,Allegheny,Pittsburgh,F,246,265,N,HS,PLSC-PLAW,,1.79,Y,N,N,N,N,,N
,PA,Philadelphia,Philadelphia,M,,,N,FA,THTR,,3.3,Y,N,N,N,N,AD,N
,MO,Saint Louis,Saint Louis,M,,,N,NM,PSYC,,,Y,N,N,N,N,,N
,PA,Cumberland,Mechanicsburg,M,301,583,T,UC,EXPL-HSS,,3.6,N,Y,N,N,N,AC,Y
,PA,Delaware,Chester,F,,,N,ED,BTED,1170,3.8,Y,N,N,N,N,AD,Y
,PA,Montgomery,Lansdale,F,,,N,HH,NURS,,,N,Y,N,N,N,,N
,PA,Westmoreland,New Kensington,F,111,142,N,ED,COMM-MDMK,850,2.68,N,Y,N,N,N,AC,N
,PA,Philadelphia,Philadelphia,F,,,N,ED,COMM-PROD,1060,3.76,N,N,N,N,N,AD,N
,PA,York,Red Lion,F,209,322,N,NM,NASC-PPHA,910,3.26,N,Y,N,N,N,AP,Y
,PA,Monroe,E Stroudsburg,M,264,353,N,UC,EXPL-UC,830,2.58,N,N,N,N,N,AD,Y
,PA,Franklin,Chambersburg,F,89,432,N,ED,SPLP,1100,3.86,N,N,N,N,N,AP,Y
,NJ,Middlesex,Piscataway,M,,,N,HS,HIST,,2.1,Y,N,N,N,N,,N
,MD,Baltimore City,Baltimore,F,53,167,N,HH,NURS,830,2.19,Y,N,N,N,N,RJ,N
,PA,Mercer,Grove City,F,84,178,N,UC,EXPL-HHS,1060,3,N,Y,N,N,N,AC,N
,OH,Cuyahoga,Cleveland,F,,,N,BU,INTB,1040,2.24,Y,Y,N,N,Y,RJ,N
,PA,Delaware,Aldan,M,170,339,N,UC,EXPL-UC,780,2.39,Y,N,N,N,N,AD,Y
,NJ,Warren,Phillipsburg,M,369,395,N,BU,MGMT-GNRL,,1.66,Y,N,N,N,N,,N
,PA,Chester,Nottingham,F,74,255,N,HH,FSMR,930,3.36,N,Y,N,N,N,AC,Y
,PA,Montgomery,Lansdale,F,,,N,ED,ECED,,,N,N,N,N,N,,N
,PA,Somerset,Somerset,F,,,N,HH,NURS,,,N,Y,N,N,N,,N
,PA,Blair,Altoona,F,,,N,NM,PSYC,1080,3.2,N,Y,N,N,N,AP,Y
,PA,Chester,Avondale,F,210,299,N,BU,MGMT-GNRL,870,2.88,N,N,N,N,N,AC,Y
,PA,Jefferson,Falls Creek,F,,,T,NM,BIOL-CMBI,,,N,Y,N,N,N,,N
,PA,Philadelphia,Philadelphia,M,,,N,ED,GNSTU-AA,,,Y,N,N,N,N,,N
,PA,Franklin,Chambersburg,F,62,464,N,NM,BIOL-BA,,4.09,N,N,N,N,N,AD,N
,PA,Allegheny,N Versailles,M,,,T,HH,CRIM-HH,,,N,Y,N,N,N,,N
,PA,Cambria,Loretto,M,14,141,N,FA,MUED,1150,4,N,Y,N,N,N,AP,Y
,PA,Westmoreland,Vandergrift,M,173,294,N,ED,BTED,930,3.1,N,Y,N,N,N,AD,Y
,PA,Washington,Canonsburg,F,298,378,N,FA,MUED,810,2.57,N,Y,N,N,N,PC,Y
,NY,Queens,Rosedale,M,,,N,FA,ART-STUDIO,960,2,Y,N,N,N,N,RJ,Y
,PA,Montgomery,Hatfield,M,229,1093,N,UC,EXPL,1270,5.39,N,Y,N,N,N,AD,N
,PA,Allegheny,South Park,M,,,N,HH,NURS,,,N,Y,N,N,N,,N
,PA,Allegheny,Wilkinsburg,M,41,90,N,HH,NURS,650,2.3,N,N,N,N,N,RJ,N
,PA,Jefferson,Summerville,M,59,116,N,BU,FIN,1100,3.59,N,Y,N,N,N,AP,Y
,PA,Cambria,Johnstown,M,32,77,N,HH,PESP-EXSC,880,3.5,N,Y,N,N,N,AP,Y
,PA,Lehigh,Allentown,F,,,N,HS,JRNL,,,Y,N,N,N,N,,N
,PA,Allegheny,Monroeville,F,55,287,T,BU,MGMT-CCAC,,3.62,N,Y,N,N,N,AW,N
,PA,Indiana,Clarksburg,F,42,65,T,HS,RLST,,3.2,N,Y,N,N,N,AP,Y
,PA,Cumberland,Enola,F,444,597,N,HS,PLSC-PLAW,,3.1,N,Y,N,N,N,AD,N
,,,,M,,,N,UC,EXPL-BU,1210,,N,Y,N,N,N,,N
,PA,Allegheny,Turtle Creek,F,,,T,BU,HRMG-CCAC,700,2.64,Y,N,N,N,N,AW,N
,PA,Jefferson,Worthville,F,,,T,UC,EXPL,,,N,Y,N,N,N,,N
,PA,Berks,Morgantown,M,198,268,N,BU,MGMT-GNRL,,2.67,N,Y,N,N,N,,N
,PA,Franklin,Chambersburg,M,275,451,N,UC,EXPL-UC,850,2.61,Y,N,N,N,N,AD,Y
,PA,Montgomery,Blue Bell,F,,,N,ED,COMM-MDMK,,,Y,N,N,N,N,,N
,PA,Huntingdon,Alexandria,M,24,52,N,HS,SSED-HIST,780,3.19,N,Y,N,N,N,AD,Y
,PA,Beaver,Beaver Falls,F,55,108,N,HH,CRIM-HH,970,2.78,Y,Y,N,N,N,AC,Y
,PA,Butler,Butler,M,173,280,T,HS,ENGE,,3.28,N,Y,N,N,N,AP,Y
,MD,Baltimore,Nottingham,F,,,T,ED,GNSTU-AA,,,Y,N,N,N,N,,N
,PA,Blair,Hollidaysburg,F,176,282,T,ED,DISB,880,3.3,Y,Y,N,N,N,AP,Y
,PA,Cumberland,Camp Hill,F,,,N,ED,ECED,940,2.1,N,Y,N,N,N,RJ,Y
,PA,Montgomery,Collegeville,M,310,1093,N,NM,COSC-SWEN,1330,5.15,N,Y,N,N,Y,AD,Y
,PA,Philadelphia,Philadelphia,F,,,N,HH,CRIM-HH-PLAW,860,3.1,Y,N,N,N,N,AP,Y
,PA,Butler,Butler,M,200,496,N,BU,MGMT-GNRL,1060,3.34,N,Y,N,N,N,AD,Y
,PA,Bucks,Upper Black Eddy,M,143,155,N,HH,HOSP,1240,3.18,N,Y,Y,N,N,AP,N
,PA,York,Hanover,F,,,T,HH,FSMR,,3.5,N,Y,N,N,N,AP,Y
,PA,Allegheny,Moon Twp,M,,,N,HH,CRIM-HH-PLAW,760,2.21,N,N,N,N,N,RJ,N
,PA,Allegheny,Allison Park,M,,,N,ED,MIDL-MATH,1140,3.3,N,Y,N,N,N,AC,N
,PA,Allegheny,Pittsburgh,M,309,332,N,UC,EXPL,940,1.98,Y,N,N,N,N,RJ,N
SA,PA,Indiana,Yanbu,M,,,N,HH,RESP,,,N,Y,N,N,N,,N
,PA,Indiana,Indiana,M,,,T,HH,SHE,1340,3.93,N,Y,N,N,N,AP,Y
,PA,Philadelphia,Philadelphia,F,,,N,BU,MGMT-ESBU,,3.85,Y,N,N,N,N,,N
,PA,Montgomery,Abington,F,444,586,N,UC,EXPL-UC,970,2.41,N,N,N,N,N,AP,Y
,PA,Westmoreland,Bradenville,F,72,183,T,HS,ENGE,710,3.7,N,Y,N,N,N,,N
,PA,Westmoreland,Apollo,M,107,292,N,FA,ART-STUDIO,960,3.6,N,Y,N,N,N,AP,Y
,PA,York,Red Lion,M,227,322,N,NM,CHEM-PPHR,910,2.47,Y,N,Y,N,N,AP,Y
,NJ,Gloucester,Paulsboro,F,48,225,N,HS,ENGL-WRST,1110,4,N,N,N,N,N,AC,N
,PA,Indiana,Indiana,M,69,203,N,FA,ART-STUDIO,1160,3.79,N,Y,N,N,N,AP,Y
,PA,Philadelphia,Philadelphia,F,,,N,NM,PSYC,830,3.1,Y,N,N,N,N,AP,Y
,PA,Allegheny,Verona,M,106,132,T,HH,CRIM-HH-PLAW,,2.99,Y,N,N,N,N,AW,Y
,PA,Allegheny,Braddock,F,120,262,N,UC,EXPL-UC,710,2.39,Y,N,N,N,N,AP,Y
,PA,Erie,Erie,F,,,N,HH,HOSP-AS,,,Y,N,N,N,N,,N
,PA,Indiana,Indiana,F,,,N,HS,HIST,1070,4,N,Y,N,N,N,PC,Y
KE,,,NAIROBI,M,,,N,HH,CRIM-HH,,,Y,N,N,N,N,,N
,MD,Montgomery,Rockville,F,,,N,ED,GNSTU-AA,,,N,Y,N,N,N,,N
,MD,Washington,Hagerstown,F,,,T,HH,NURS-LPN,,,N,Y,N,N,N,,N
,PA,Berks,Douglassville,M,219,285,N,UC,EXPL-UC,1080,2.4,N,Y,N,N,N,AP,Y
,PA,Philadelphia,Philadelphia,M,,,N,ED,GNSTU-AA,680,,Y,N,N,N,N,,N
,IL,Dupage,Woodridge,M,,,N,BU,MGMT-ESBU,,,N,N,N,N,N,,N
,PA,Philadelphia,Philadelphia,F,102,116,N,HH,NURS,890,1.9,Y,N,N,N,N,RJ,N
,PA,Westmoreland,Latrobe,M,60,149,N,UC,EXPL,870,3.5,N,Y,N,N,N,AD,Y
,PA,Philadelphia,Philadelphia,F,17,66,N,ED,BTED,900,3.12,Y,N,N,N,N,AD,N
,PA,Delaware,Upper Darby,F,,,N,HH,HOSP-AS,900,2.7,Y,N,N,N,N,AD,N
,PA,Allegheny,Gibsonia,F,,,N,HS,ENGE,,,N,Y,N,N,N,,Y
,PA,Dauphin,Harrisburg,F,187,333,N,UC,EXPL-UC,820,2.2,Y,N,N,N,N,AP,Y
,WV,Pendleton,Franklin,F,23,82,T,NM,NASC-PPTH,,3.39,N,Y,N,N,N,AP,Y
,PA,Indiana,Indiana,F,105,203,N,UC,EXPL-HHS,970,3.36,N,Y,N,N,N,AW,Y
,PA,Beaver,Beaver Falls,F,,,T,NM,BIOL-ECEB,,3.64,N,Y,N,N,N,AD,Y
,PA,Clarion,Hawthorn,M,44,86,N,BU,MGMT-GNRL,870,3.19,N,Y,N,N,N,AD,Y
,PA,Allegheny,Verona,F,15,352,N,BU,MKTG,1070,2.09,N,N,N,N,N,RJ,Y
,PA,Cambria,Johnstown,M,72,99,N,HH,PESP-SPAD,780,2.2,N,Y,N,N,N,RJ,N
,PA,Indiana,Creekside,F,25,99,N,HH,MEDT,880,3.68,N,Y,N,N,N,AP,Y
,PA,Armstrong,Kittanning,M,65,133,N,ED,COMM-PROD,950,3.22,N,Y,N,N,N,AP,Y
,PA,Erie,Erie,M,285,348,N,HH,PESP-SPAD,750,2.12,Y,N,N,N,N,RJ,Y
,PA,Montgomery,Glenside,M,,,N,BU,ACCT,1050,1.67,Y,N,N,N,N,RJ,N
,PA,Dauphin,Harrisburg,F,107,197,N,UC,EXPL-UC,850,2.7,Y,N,N,N,N,AP,Y
,PA,Philadelphia,Philadelphia,M,,,N,BU,MGMT-ESBU,890,3,Y,N,N,N,N,AD,N
,PA,Allegheny,Pittsburgh,F,289,329,N,HH,CRIM-HH,1000,2.58,Y,N,N,N,N,AP,N
,PA,Montgomery,Abington,F,440,585,N,UC,EXPL-UC,1100,2.42,Y,N,N,N,N,AD,Y
,PA,Allegheny,Pittsburgh,M,10,76,N,UC,EXPL-STEM,940,3.23,Y,N,N,N,N,AW,Y
,PA,Dauphin,Hershey,F,,,N,HH,FSMR,1030,,Y,N,N,N,Y,,Y
,PA,Philadelphia,Philadelphia,M,,,N,HH,HOSP-AS,,,Y,N,N,N,N,,N
,PA,York,New Freedom,F,32,240,N,BU,INTB,1320,4.25,N,Y,N,N,N,AD,Y
,PA,Lackawanna,Scranton,F,,,N,HH,NURS,,,N,Y,N,N,N,,N
,PA,Delaware,Upper Darby,M,,,N,NM,BIOL-BA,1090,2.8,Y,N,N,N,N,AD,Y
,PA,Philadelphia,Philadelphia,F,,,N,HH,NURS,950,,Y,N,N,N,N,,N
,PA,Venango,Oil City,F,,,N,ED,GNSTU-AA,,,N,Y,N,N,N,,N
RS,,,moscow,M,,,N,BU,MIS-ISIT,,,N,Y,Y,N,N,,N
,PA,Indiana,Clarksburg,F,21,65,T,NM,MATH,,4,N,Y,N,N,N,AC,N
,PA,Cambria,Ebensburg,M,113,126,N,UC,EXPL,1000,2.66,N,Y,N,N,N,AP,Y
,PA,Philadelphia,Philadelphia,F,,,N,HH,HOSP-AS,930,3.33,Y,N,N,N,N,AD,Y
,PA,Montgomery,Willow Grove,M,299,585,N,HS,ENGL-LTCL,910,3.08,Y,N,N,N,N,AD,N
,PA,Westmoreland,Ligonier,M,54,115,N,HS,GEOG-ENVG,,3.3,N,Y,N,N,N,AP,Y
,PA,York,York,F,220,456,N,UC,EXPL,990,3.29,N,N,N,N,N,AP,Y
,OH,Belmont,Shadyside,F,3,64,N,HH,NURS,1210,4.28,N,Y,N,N,N,AD,Y
,PA,Bucks,Morrisville,F,,,N,HH,CRIM-HH,,,N,Y,N,N,N,,N
,PA,York,York,F,90,235,N,BU,FIN,,2.73,Y,N,N,N,N,,Y
,PA,Bucks,Warrington,F,,,T,HH,CRIM-HH,,,N,Y,N,N,N,,N
,PA,Delaware,Upper Darby,M,,,N,NM,MATH,,,N,N,Y,N,N,,Y
,PA,Dauphin,Harrisburg,M,245,263,N,HH,NURS,,1.9,Y,N,N,N,N,,N
,PA,York,Hanover,M,96,123,N,BU,MGMT-ESBU,1000,2.63,N,Y,N,N,Y,AP,Y
,PA,Bucks,Yardley,F,,,N,BU,INTB,1100,2.9,N,Y,N,N,N,AP,Y
,VA,Orange,Rhoadesville,F,312,375,N,UC,EXPL-UC,880,2.4,N,Y,N,N,N,AP,Y
,PA,Jefferson,Punxsutawney,F,,,N,HH,HOSP-AS,,,N,Y,N,N,N,,N
,PA,Butler,Butler,M,131,493,T,HH,HOSP,,3.63,N,Y,N,N,N,AP,Y
,PA,Cambria,Nanty Glo,M,11,42,T,HS,SSED-HIST,1120,4,N,Y,N,N,N,AP,Y
,PA,Cambria,Ebensburg,M,49,141,N,UC,EXPL-ARTS,1190,4,N,Y,N,N,N,AP,Y
,PA,Indiana,Homer City,F,,,N,NM,PSYC,1050,3.9,N,Y,N,N,N,AD,Y
,PA,Cambria,Johnstown,F,,,N,HS,ENGL-PLAW,1120,4,N,Y,N,N,N,AP,Y
,PA,Dauphin,Millersburg,F,,,N,NM,PSYC,,,N,Y,N,N,N,,N
,PA,Allegheny,Pittsburgh,M,,,T,BU,MGMT-ESBU,,3.03,Y,N,N,N,N,AP,Y
,PA,Indiana,Indiana,M,197,205,N,HS,SSED-HIST,960,1.29,N,Y,N,N,N,RJ,N
,PA,Cambria,Johnstown,M,72,223,N,HH,CRIM-HH,840,2.8,N,Y,N,N,N,AP,Y
,PA,Butler,Evans City,F,,,N,HS,ENGE,,,Y,Y,N,N,Y,,N
,PA,Elk,Weedville,M,,,T,HH,PESP-EXSC,,,N,Y,N,N,N,,N
,PA,Allegheny,Pittsburgh,F,,,T,ED,COMM-MDMK,1060,,Y,N,N,N,N,,Y
,PA,Allegheny,East Mc Keesport,M,35,108,N,ED,ECED,990,3.28,N,Y,N,N,N,AP,Y
,PA,Montgomery,Collegeville,M,484,1093,N,HH,NURS,1230,4.64,N,Y,N,N,Y,AD,Y
,PA,Butler,Cranberry Twp,F,,,T,BU,HRMG,,3,N,Y,N,N,N,AP,Y
,PA,Erie,Waterford,M,42,168,N,UC,EXPL,1090,4,N,Y,N,N,N,AD,N
,PA,Montgomery,King of Prussia,F,,,N,UC,EXPL-ARTS,840,,N,Y,N,N,N,,N
,PA,Berks,Sinking Spring,F,21,448,N,NM,GEOL,1430,4.02,N,Y,N,N,N,AD,N
,PA,Franklin,Scotland,M,,,N,ED,BTED,1110,2.82,Y,Y,N,N,N,AD,N
,PA,Dauphin,Harrisburg,F,,,N,HS,ENGL-WRST,1050,,N,Y,N,N,N,,N
,PA,Philadelphia,Philadelphia,M,107,182,N,NM,CHEM-PPHR,1020,2.16,Y,N,N,N,N,RJ,N
,PA,Dauphin,Harrisburg,M,162,208,T,HH,CRIM-HH,,2.2,Y,N,N,N,N,AP,Y
,PA,Indiana,Indiana,F,,,N,HH,NURS,,,N,Y,N,N,N,,N
,IN,Marion,Indianapolis,F,,,T,HH,MEDT,,,N,N,N,N,N,AD,N
,PA,Jefferson,Sigel,F,26,116,N,NM,BIOL-PMED,1030,3.82,N,Y,N,N,N,AP,N
,PA,Philadelphia,Philadelphia,M,,,N,HH,NURS,,2.5,N,N,N,Y,N,,N
,PA,Indiana,Indiana,M,,,T,HS,GEOG-GISC,,,N,N,N,N,N,AP,Y
,PA,Allegheny,Wexford,M,,,N,NM,NASC-BS,,,N,N,Y,N,N,,N
,PA,Cambria,Ebensburg,F,31,126,N,BU,ACCT,1030,4.02,N,Y,N,N,N,AP,Y
,PA,Westmoreland,New Alexandria,F,1,148,N,NM,BIOL-BS,1240,4,N,Y,N,N,N,AP,Y
,PA,Philadelphia,Philadelphia,F,,,N,UC,EXPL,800,3.1,Y,N,N,N,N,AP,Y
,WV,Marion,Fairmont,M,,,T,NM,COSC-CYBR,,,N,N,N,N,N,,N
,PA,York,Hanover,M,,,N,HH,HOSP-AS,,,Y,N,N,N,N,,N
,PA,Westmoreland,Jeannette,F,66,319,N,HH,NURS,1360,4.05,N,Y,N,N,N,AP,Y
,PA,Bedford,Bedford,F,21,145,N,NM,PSYC,1180,3.84,N,Y,N,N,N,AP,Y
,PA,Allegheny,Coraopolis,F,,,N,HH,PESP-PATL,1010,3.12,Y,N,N,N,N,AD,Y
,PA,Huntingdon,Mount Union,M,98,98,N,UC,EXPL,760,1.92,Y,Y,N,N,N,RJ,N
,PA,Lebanon,Lebanon,M,15,25,N,NM,CHEM-PMED-BS,,3.22,Y,N,N,N,N,,Y
SA,,,Al Qatif,M,,,T,HH,SHE,,,N,N,Y,N,N,,N
,PA,Cambria,Johnstown,M,,,N,HH,CRIM-HH,860,3.4,N,Y,N,N,N,,N
,PA,Westmoreland,Apollo,M,23,84,N,HS,GEOG-GISC,830,3.64,N,Y,N,N,N,AP,Y
UG,,,Kampala,M,,,T,NM,BIOL-PMED,,,Y,N,N,N,N,,N
,PA,Westmoreland,Trafford,M,,,N,BU,MKTG,,3,N,Y,N,N,N,AP,N
,PA,Adams,Hanover,F,,,N,HH,CRIM-HH,980,3.4,N,Y,N,N,N,AP,Y
,PA,Somerset,Somerset,M,,,N,FA,MUSC-BA,920,2.9,N,Y,N,N,N,AP,N
,PA,Mercer,Sharon,F,,,N,NM,PSYC,940,2.2,N,N,N,N,N,RJ,N
,PA,Crawford,Cambridge Springs,F,30,64,T,NM,BIOL-ECEB,1030,3.6,N,Y,N,N,N,AP,Y
,PA,Westmoreland,Jeannette,F,,,N,UC,EXPL-HHS,1020,2.79,N,Y,N,N,N,AD,N
US,PA,Cumberland,New Cumberland,F,202,287,T,NM,PSYC,,2.9,N,Y,N,N,N,AP,Y
,MD,Charles,Waldorf,F,28,257,N,UC,EXPL-ARTS,1070,3.79,Y,N,N,N,N,AD,N
,PA,Philadelphia,Philadelphia,M,111,182,N,UC,EXPL-UC,1080,2.48,N,N,N,N,N,AD,N
,PA,Lehigh,Breinigsville,M,,,N,HH,CRIM-HH,1150,1.34,Y,N,N,N,N,RJ,N
,PA,Forest,Marienville,F,,,N,HS,SOC-HMSV,1000,2.2,N,Y,N,N,N,RJ,N
,MD,Howard,Laurel,M,,,N,NM,PHYS-PENG,1070,,Y,Y,N,N,N,,N
,PA,Blair,Altoona,M,365,543,N,HH,CRIM-HH,1120,2.5,N,Y,N,N,N,AD,Y
,PA,Washington,Avella,F,17,35,T,HH,CRIM-HH,,3.09,N,Y,N,N,N,AW,Y
,NJ,Somerset,Watchung,F,,,N,NM,PSYC,1050,3.66,N,Y,N,N,N,AP,Y
,PA,Somerset,Windber,F,34,78,T,HH,SHE,,3.7,N,Y,N,N,N,AP,Y
,PA,Allegheny,Pittsburgh,M,,,T,BU,MGMT-GNRL,,,N,Y,N,N,N,,N
,PA,Indiana,Graceton,M,,,N,BU,MKTG,1020,3.6,N,Y,N,N,N,AW,Y
,PA,Juniata,Mifflintown,M,22,127,N,NM,GEOL-ENVR,1130,3.76,N,Y,N,N,N,AD,Y
,PA,Allegheny,Pittsburgh,M,,,T,HH,HOSP,830,,N,N,Y,N,N,,N
,MD,Howard,Ellicott City,M,153,337,N,HH,CRIM-HH,1080,4.02,N,Y,N,N,N,AC,Y
,PA,Westmoreland,Latrobe,M,,,N,HH,CRIM-HH,,,N,Y,N,N,N,,Y
,PA,Allegheny,Pittsburgh,M,182,265,N,UC,EXPL-UC,770,2.58,Y,N,N,N,N,AP,Y
,PA,Blair,Hollidaysburg,M,,,N,HH,CRIM-HH,1220,,N,Y,N,N,N,AP,Y
,PA,Erie,Erie,M,,,N,NM,NASC-PPHA,1000,2.84,Y,Y,N,N,N,AC,Y
,PA,Blair,Tyrone,F,56,97,N,NM,PHYS-PENG,1040,3.5,Y,Y,N,N,N,AP,Y
,PA,Allegheny,Clairton,M,15,37,N,BU,FIN,950,2.88,Y,N,N,N,N,AP,Y
,PA,Lehigh,Allentown,M,152,413,N,BU,HRMG,980,2.78,N,N,N,N,N,AP,Y
,PA,Philadelphia,Philadelphia,F,,,N,ED,COMM-PROD,,,Y,N,N,N,N,,N
,PA,Philadelphia,Philadelphia,F,33,125,T,HH,FSMR,710,2.9,Y,N,N,N,N,,N
,PA,Clearfield,Clearfield,F,,,N,ED,GNSTU-AA,840,2.01,N,Y,N,N,N,RJ,N
,PA,Franklin,Chambersburg,M,64,417,T,FA,MUED,1410,4.11,N,Y,N,N,N,AW,Y
,PA,Somerset,Somerset,F,,,N,HH,CRIM-HH,,,N,Y,N,N,N,,N
,PA,Dauphin,Hummelstown,F,280,333,N,NM,PSYC,720,1.3,N,N,N,N,N,,N
,PA,Allegheny,Monroeville,F,139,258,N,UC,EXPL-EDU,910,2.92,N,Y,N,N,N,AP,N
,PA,Lycoming,Williamsport,F,191,362,N,UC,EXPL-UC,810,2.7,Y,N,N,N,N,AD,Y
,PA,Columbia,Bloomsburg,F,,,N,ED,ECSP,1090,,Y,N,N,N,N,AD,Y
,PA,Dauphin,Harrisburg,F,,,T,HH,CRIM-HH-PLAW,1120,2.1,Y,N,N,N,N,AW,N
,PA,Philadelphia,Philadelphia,F,,,T,HH,NURS,,,N,N,N,N,N,,N
,MA,Berkshire,Pittsfield,F,,,N,HH,CRIM-HH-PLAW,1110,3.5,Y,N,Y,N,N,AC,Y
,PA,Montgomery,Telford,F,,,N,BU,ACCT,1150,3.04,N,N,Y,N,N,AP,Y
,PA,Philadelphia,Philadelphia,M,,,N,ED,BTED,,,Y,N,N,N,N,,N
,PA,Luzerne,Edwardsville,F,,,T,ED,ECED,,,N,Y,N,N,N,,N
,PA,Mercer,Greenville,F,41,79,N,HH,INDS,900,3,N,Y,N,N,N,AP,Y
,PA,Indiana,Indiana,M,,,N,ED,GNSTU-AA,,,N,N,N,N,N,,N
,PA,Montgomery,Pottstown,F,,,N,UC,EXPL-ARTS,,1.8,N,Y,N,N,N,RJ,N
,PA,Fayette,Perryopolis,F,21,93,N,NM,NASC-PPTH,1140,3.97,N,Y,N,N,N,AP,Y
,PA,Cumberland,Mechanicsburg,F,470,596,T,UC,EXPL-EDU,820,3,N,Y,N,N,N,AP,Y
,PA,Allegheny,Clairton,M,,,N,NM,COSC-CYBR,1010,,Y,N,N,N,N,,Y
,PA,Indiana,Homer City,F,,,T,NM,NASC-PPHA,1060,4,N,Y,N,N,N,AP,N
,PA,Westmoreland,Monessen,M,34,56,N,UC,EXPL-UC,850,2.53,Y,Y,N,N,N,AD,Y
